Time Stamp,Time Zone,Fuel Category,Gen MWh
05/03/2016 00:05:00,EDT,Dual Fuel,3520.0
05/03/2016 00:05:00,EDT,Natural Gas,2551.0
05/03/2016 00:05:00,EDT,Nuclear,3098.0
05/03/2016 00:05:00,EDT,Other Fossil Fuels,78.0
05/03/2016 00:05:00,EDT,Other Renewables,295.0
05/03/2016 00:05:00,EDT,Wind,34.0
05/03/2016 00:05:00,EDT,Hydro,2358.0
05/03/2016 00:10:00,EDT,Dual Fuel,3440.0
05/03/2016 00:10:00,EDT,Natural Gas,2527.0
05/03/2016 00:10:00,EDT,Nuclear,3098.0
05/03/2016 00:10:00,EDT,Other Fossil Fuels,78.0
05/03/2016 00:10:00,EDT,Other Renewables,294.0
05/03/2016 00:10:00,EDT,Wind,37.0
05/03/2016 00:10:00,EDT,Hydro,2357.0
05/03/2016 00:15:00,EDT,Dual Fuel,3437.0
05/03/2016 00:15:00,EDT,Natural Gas,2532.0
05/03/2016 00:15:00,EDT,Nuclear,3098.0
05/03/2016 00:15:00,EDT,Other Fossil Fuels,78.0
05/03/2016 00:15:00,EDT,Other Renewables,294.0
05/03/2016 00:15:00,EDT,Wind,43.0
05/03/2016 00:15:00,EDT,Hydro,2365.0
05/03/2016 00:20:00,EDT,Dual Fuel,3382.0
05/03/2016 00:20:00,EDT,Natural Gas,2583.0
05/03/2016 00:20:00,EDT,Nuclear,3098.0
05/03/2016 00:20:00,EDT,Other Fossil Fuels,78.0
05/03/2016 00:20:00,EDT,Other Renewables,296.0
05/03/2016 00:20:00,EDT,Wind,48.0
05/03/2016 00:20:00,EDT,Hydro,2343.0
05/03/2016 00:25:00,EDT,Dual Fuel,3237.0
05/03/2016 00:25:00,EDT,Natural Gas,2590.0
05/03/2016 00:25:00,EDT,Nuclear,3098.0
05/03/2016 00:25:00,EDT,Other Fossil Fuels,78.0
05/03/2016 00:25:00,EDT,Other Renewables,294.0
05/03/2016 00:25:00,EDT,Wind,54.0
05/03/2016 00:25:00,EDT,Hydro,2346.0
05/03/2016 00:30:00,EDT,Dual Fuel,3173.0
05/03/2016 00:30:00,EDT,Natural Gas,2558.0
05/03/2016 00:30:00,EDT,Nuclear,3097.0
05/03/2016 00:30:00,EDT,Other Fossil Fuels,78.0
05/03/2016 00:30:00,EDT,Other Renewables,292.0
05/03/2016 00:30:00,EDT,Wind,56.0
05/03/2016 00:30:00,EDT,Hydro,2346.0
05/03/2016 00:35:00,EDT,Dual Fuel,3187.0
05/03/2016 00:35:00,EDT,Natural Gas,2536.0
05/03/2016 00:35:00,EDT,Nuclear,3098.0
05/03/2016 00:35:00,EDT,Other Fossil Fuels,78.0
05/03/2016 00:35:00,EDT,Other Renewables,295.0
05/03/2016 00:35:00,EDT,Wind,59.0
05/03/2016 00:35:00,EDT,Hydro,2356.0
05/03/2016 00:40:00,EDT,Dual Fuel,3199.0
05/03/2016 00:40:00,EDT,Natural Gas,2520.0
05/03/2016 00:40:00,EDT,Nuclear,3098.0
05/03/2016 00:40:00,EDT,Other Fossil Fuels,78.0
05/03/2016 00:40:00,EDT,Other Renewables,300.0
05/03/2016 00:40:00,EDT,Wind,63.0
05/03/2016 00:40:00,EDT,Hydro,2359.0
05/03/2016 00:45:00,EDT,Dual Fuel,3190.0
05/03/2016 00:45:00,EDT,Natural Gas,2499.0
05/03/2016 00:45:00,EDT,Nuclear,3098.0
05/03/2016 00:45:00,EDT,Other Fossil Fuels,78.0
05/03/2016 00:45:00,EDT,Other Renewables,297.0
05/03/2016 00:45:00,EDT,Wind,68.0
05/03/2016 00:45:00,EDT,Hydro,2346.0
05/03/2016 00:50:00,EDT,Dual Fuel,3146.0
